show_id,type,title,director,cast,country,date_added,release_year,duration,description,genre
S888,Movie,Bhasmasur,Nishil Sheth,"Imran Rasheed, Mittal Chouhan, Trimala Adhikari, Bhushan Vikas, Ravi Goswami, Raghav Dutt, Kumkum Chouhan, Rohan Mobarsa",India,29-01-2019,2017,74,"In This Heart-Wrenching Coming-Of-Age Story, A Young Boy Embarks On An Arduous Trek With His Debt-Ridden Father To Sell Their Beloved Family Donkey.",Dramas
S889,Movie,Bhavesh Joshi Superhero,Vikramaditya Motwane,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiya Sabharwal, Pratap Phad, Chinmayee Mandlekar, Nishikant Kamat, Hrishikesh Joshi",India,16-08-2018,2018,150,"When His Best Friend Is Killed For Uncovering Political Corruption, An Idealistic Young Man Decides To Become A Masked Fighter For Justice.",Dramas
S890,Movie,Bheemayan,Rajiv Chilaka,Not Available,Unknown,10-05-2019,2018,63,"It'S Diwali! To Celebrate, Chhota Bheem And His Friends Put On A Stage Show Of The Ramayana, Re-Enacting The Epic Story Behind The Festival Of Lights.",Children
S891,Movie,Bheeshma,Venky Kudumula,"Nitin Reddy, Rashmika Mandanna, Sampath Raj, Jishu Sengupta, Anant Nag",India,25-04-2020,2020,138,"Tired Of Being Single, A Smart-Aleck Meme Creator Has A Chance To Prove Himself To The Girl He Loves When He Is Suddenly Appointed Ceo Of Her Workplace.",Action
S892,Movie,Bhool Bhulaiyaa,Priyadarshan,"Akshay Kumar, Vidya Balan, Ameesha Patel, Shiney Ahuja, Paresh Rawal, Rajpal Yadav, Manoj Joshi, Asrani, Vikram Gokhale, Rasika Joshi",India,22-10-2017,2007,148,"Siddharth Dismisses Warnings That His Palace Might Be Haunted, Until Ghostly Occurrences Force Him To Reconsider His Beliefs.",Dramas
S893,Movie,Bhoot,Ram Gopal Varma,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha, Fardeen Khan, Victor Banerjee, Tanuja, Seema Biswas",India,31-12-2019,2003,114,"After A Couple Moves Into An Apartment, The Wife’S Increasingly Disturbing Behavior Unravels Chilling Secrets About Their New Home’S Past.",Horror Movies
S894,Movie,Bhouri,Jasbir Bijendra Bhati,"Raghuvir Yadav, Masha Paur, Mohan Joshi, Manoj Joshi, Mukesh Tiwari, Shakti Kapoor, Sitaram Panchal, Kunika Lall",India,01-12-2017,2017,123,A 23-Year-Old Girl Who'S Married To A Man More Than Twice Her Age Is Forced To Contend With The Predatory Nature Of A Male-Dominated Society.,Dramas
S895,Movie,Bibi & Tina,Detlev Buck,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Ruby O. Fee, Charly Hübner, Michael Maertens, Winnie Böwe, Fabian Buch, Max Von Der Groeben, Martin Seifert",Germany,15-04-2017,2014,97,Teen Witch Bibi And Horse-Loving Tina Face Trouble When A Posh Girl Flirts With Tina'S Boyfriend And A Crook Sets His Greedy Eyes On A Promising Foal.,Children
S896,Movie,Bibi & Tina Ii,Detlev Buck,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Emilio Moutaoukkil, Michael Maertens, Martin Seifert, Winnie Böwe, Fabian Buch, Mavie Hörbiger, Olli Schulz, Charly Hübner, Milan Peschel",Germany,15-04-2017,2014,105,"When Robbers Hit Falkenstein Castle, Teen Witch Bibi And Pal Tina Hunt For The Crooks, Then Devise A Plan To Save The Neighbors' Failing Ranch.",Children
S897,Movie,Bibi & Tina: Girls Versus Boys,Detlev Buck,"Lina Larissa Strahl, Lisa-Marie Koroll, Tilman Pörzgen, Philipp Laude, Charly Hübner, Louis Held, Benjamin Lutzke, Max Von Der Groeben, Kostja Ullmann, Michael Maertens, Fabian Buch, Winnie Böwe",Germany,15-04-2017,2016,107,"At Summer Camp, Young Bibi And Her Friends Are Pitted Against The Boys In A Treasure Hunt. But What'S A Witch To Do When She Loses Her Powers?",Children
S898,Movie,Bibi & Tina: Tohuwabohu Total,Detlev Buck,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Lea Van Acken, Emilio Sakraya, Michael Maertens, Martin Seifert",Germany,27-12-2017,2017,106,Teen Witch Bibi And Her Pal Tina Return To The Screen To Reconcile A Runaway Girl With Her Narrow-Minded Family And Save Falkenstein Castle From Chaos.,Children
S899,Tv Show,Bibik-Bibikku,Unknown,"Ungku Ismail, Fasha Sandha, Bell Ngasri, Wan Sharmila",Unknown,08-05-2019,2016,1,"When A Busy Mother And Father Realize They Need Help With Their Two Young Children, They Hire A Series Of Maids, Often With Humorous Results.",International Tv
S900,Tv Show,Big Bad Beetleborgs,Unknown,"Wesley Barker, Herbie Baez, Elisabeth Lund, Shannon Chandler, Billy Forester, Frank Addela, Kyle Jordan, Dave 'Foots' Footman, Derek Stephen Prince, Vivian Smallwood",United States,01-01-2016,1997,2,"When Three Teens Free A Spirit That Offers To Grant Each A Wish, They Choose To Become Their Favorite Superheroes, Launching A Series Of Adventures.",Kids
S901,Movie,Big Bear,Joey Kern,"Joey Kern, Adam Brody, Zachary Knighton, Tyler Labine, Pablo Schreiber, Toby Huss, Heidi Heaslet, Ahna O'Reilly",United States,28-02-2018,2017,87,The Alcohol-Fueled High Jinks Of A Bachelor Party Go Haywire When The Buddies Of An Ill-Fated Groom Abduct His Fiancée'S New Lover.,Comedies
S902,Movie,Big Daddy,Dennis Dugan,"Adam Sandler, Joey Lauren Adams, Jon Stewart, Cole Sprouse, Dylan Sprouse, Josh Mostel, Leslie Mann, Allen Covert, Rob Schneider, Kristy Swanson",United States,01-10-2020,1999,93,"Dumped By His Girlfriend Because He Refuses To Accept Responsibility, Overgrown Adolescent Sonny Koufax Adopts A 5-Year-Old To Prove He'S A Grownup.",Comedies
S903,Tv Show,"Big Dreams, Small Spaces",Unknown,Monty Don,United Kingdom,26-07-2019,2017,3,Writer And Presenter Monty Don Helps England'S Budding Horticulturists Plant And Grow The Gardens Of Their Dreams.,British Tv
S904,Movie,Big Fat Liar,Shawn Levy,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer, Donald Faison, Sandra Oh, Russell Hornsby, Michael Bryan French, Christine Tucci, Lee Majors, John Cho",United States,15-01-2020,2002,88,Junior High Students Jason And Kaylee Take Action When A Greedy Hollywood Producer Turns Jason'S Essay Into A Hit Film Without Giving Him Credit.,Children
S905,Movie,Big Kill,Scott Martin,"Christoph Sanders, Jason Patric, Clint Glenn Hummel, Lou Diamond Phillips, Danny Trejo, Scott Martin, Elizabeth Mclaughlin, Stephanie Beran, K.C. Clyde, Michael Paré",United States,18-06-2019,2018,126,A Tenderfoot And Two Gamblers Seeking Their Fortunes In A Boom Town Instead Find Themselves Defending It From A Gunslinging Preacher And His Gang.,Action
S906,Movie,Big Miracle,Ken Kwapis,"Drew Barrymore, John Krasinski, Kristen Bell, Dermot Mulroney, Tim Blake Nelson, Vinessa Shaw, Ted Danson, Stephen Root, Rob Riggle, Michael Gaston",United States,30-09-2018,2012,107,"After A Reporter Writes About Whales Trapped In The Arctic Circle, The U.S. And U.S.S.R. Team Up To Rescue Them In This Tale Inspired By True Events.",Children
S907,Tv Show,Big Mouth,Unknown,"Nick Kroll, John Mulaney, Jessi Klein, Jason Mantzoukas, Jenny Slate, Fred Armisen, Maya Rudolph, Jordan Peele",United States,04-12-2020,2020,4,Teenage Friends Find Their Lives Upended By The Wonders And Horrors Of Puberty In This Edgy Comedy From Real-Life Pals Nick Kroll And Andrew Goldberg.,Tv Comedies
S908,Movie,Big Stone Gap,Adriana Trigiani,"Ashley Judd, Patrick Wilson, Whoopi Goldberg, John Benjamin Hickey, Jane Krakowski, Judith Ivey, Jasmine Guy, Chris Sarandon, Anthony Lapaglia, Jenna Elfman, Angelina Fiordellisi, Mary Testa, Dagmara Dominczyk, Mary Pat Gleason, Joe Inscoe, James Hampton, Paul Wilson",United States,05-06-2020,2014,103,A Single Middle-Aged Woman Who Has Lived Her Whole Life In A Small Virginia Mining Town Uncovers A Family Secret That Alters Her Profoundly.,Comedies
S909,Movie,Big Time,Kaspar Astrup Schröder,Bjarke Ingels,Denmark,01-04-2018,2017,90,"In This Documentary, Architect Bjarke Ingels Offers His Vision For 2 World Trade Center As He Aims To Restore Manhattan'S Skyline To Its Former Glory.",Documentaries
S910,Movie,Big Time Movie,Savage Steve Holland,"Kendall Schmidt, James Maslow, Carlos Penavega, Logan Henderson, Ciara Bravo, Challen Cates, Tanya Chisholm, Stephen Kramer Glickman, Trevor Devall, Christopher Shyer",United States,02-11-2019,2012,68,"Big Time Rush Heads To London For Their First World Tour, But When The Boys' Bags Are Switched, They Get Mixed Up In A Mission To Save The World.",Children
S911,Movie,Bigflo & Oli: Hip Hop Frenzy,"Bigflo & Oli, Jérémie Levypon",Bigflo & Oli,France,08-10-2020,2020,100,"Go Backstage With French Rap Duo Bigflo & Oli In This Intimate Music Documentary, Then Join The Superstar Siblings As They Embark On A Major Tour.",Documentaries
S912,Movie,Bigger Fatter Liar,Ron Oliver,"Ricky Garcia, Jodelle Ferland, Barry Bostwick, Fiona Vroom, Kevin O'Grady, Karen Holness",United States,18-04-2017,2017,95,"When His Video Game Concept Is Stolen By A Dishonest Executive, A Teenage Chronic Liar Sets Out To Prove That He'S Telling The Truth, For Once.",Children
S913,Movie,Biggie & Tupac,Nick Broomfield,Nick Broomfield,United Kingdom,26-01-2019,2002,108,"British Documentarian Nick Broomfield Investigates The Murders Of Rappers Tupac Shakur And Biggie Smalls, Digging Up Some Surprises In The Process.",Documentaries
S914,Movie,"Bikram: Yogi, Guru, Predator",Eva Orner,Bikram Choudhury,United States,20-11-2019,2019,86,This Documentary Charts The Rise And Fall Of Hot Yoga Founder Bikram Choudhury As His Global Empire Is Born And Disturbing Revelations Come To Light.,Documentaries
S915,Movie,Bill Burr: I'M Sorry You Feel That Way,Jay Karas,Bill Burr,United States,05-12-2014,2014,81,"Bill Burr Escapes The Zombie Apocalypse, Explores How Rom-Coms Ruin Great Sex And Explains How Too Many Childhood Hugs May Be The Downfall Of Man.",Stand-Up
S916,Movie,Bill Burr: Let It Go,Shannon Hartman,Bill Burr,United States,10-11-2017,2010,65,"The Musings Of Comedian Bill Burr Are Let Loose In This Special, Which Was Filmed At The Historic Fillmore Auditorium In San Francisco.",Stand-Up
S917,Movie,Bill Burr: Paper Tiger,Mike Binder,Bill Burr,United States,10-09-2019,2019,67,"Bill Burr Unloads On Outrage Culture, Male Feminism, Cultural Appropriation, Robot Sex And More In A Blistering Stand-Up Special Shot In London.",Stand-Up
S918,Movie,Bill Burr: Walk Your Way Out,Jay Karas,Bill Burr,United States,31-01-2017,2017,78,"No-Nonsense Comic Bill Burr Takes The Stage In Nashville And Riffs On Fast Food, Overpopulation, Dictators And Gorilla Sign Language.",Stand-Up
S919,Movie,Bill Burr: You People Are All The Same,Jay Karas,Bill Burr,United States,30-06-2018,2012,69,"Funnyman Bill Burr Takes The Stage To Uncork A Profanity-Laced, Incisive Routine That Pokes Fun At Plastic Surgery, Reality Tv, Gold Diggers And More.",Stand-Up
S920,Movie,Bill Hicks: One Night Stand,John Fortenberry,Bill Hicks,United Kingdom,31-12-2018,1991,28,"Bill Hicks Remembers A Wild Night In 1989 And Offers His Views On Puffing Cigarettes, Smoking Weed, Drinking, Sex, Commercials And Music.",Stand-Up
S921,Movie,Bill Hicks: Reflections,Unknown,"Bill Hicks, Steve Hicks",Unknown,31-12-2018,2015,34,"This Documentary About Comedian Bill Hicks Offers Insight Into His Irreverent Takes On, Well, Everything. Brother Steve Hicks Is The Star Witness.",Documentaries
S922,Movie,Bill Hicks: Relentless,Chris Bould,Bill Hicks,United Kingdom,31-12-2018,1992,61,"In One Of His Most Iconic Performances, Late Comedian Bill Hicks Demonstrates What Made Him Such A Singular Talent And A Force To Be Reckoned With.",Stand-Up
S923,Movie,Bill Hicks: Revelations,Chris Bould,Bill Hicks,United Kingdom,31-12-2018,1993,56,"In His Final Recorded Special, The Iconoclastic Comedian Channels Goat Boy And Tackles Provocative Topics Like British Porn, Pot And The Priesthood.",Stand-Up
S924,Movie,Bill Hicks: Sane Man,"Kevin Booth, David Johndrow",Bill Hicks,United States,31-12-2018,1989,81,"Filmed In 1989 At A Turning Point In Comedian Bill Hicks'S Career, This Rare Onstage Performance Captures Him Spouting Off On A Variety Of Topics.",Stand-Up
S925,Tv Show,Bill Nye Saves The World,Unknown,"Bill Nye, Karlie Kloss, Derek Muller, Emily Calandrelli, Nazeem Hussain, Joanna Hausmann",United States,11-05-2018,2018,3,Emmy-Winning Host Bill Nye Brings Experts And Famous Guests To His Lab For A Talk Show Exploring Scientific Issues That Touch Our Lives.,Stand-Up
S926,Movie,Bill Nye: Science Guy,"Jason Sussberg, David Alvarado","Bill Nye, Neil Degrasse Tyson, Eugenie Scott, Francis Collins, Ann Druyan",United States,25-04-2018,2017,97,"The Dynamic, Bow-Tied Host Behind The Young Adult Science Show Faces Climate-Change Skeptics As He Demonstrates The Importance Of Scientific Evidence.",Documentaries
S927,Movie,Billu,Priyadarshan,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Rajpal Yadav, Om Puri, Asrani, Manoj Joshi",India,01-04-2018,2009,132,"An Indian Village Is Abuzz With News That A Major Movie Star Is Coming To Town – Even More So Because The Town Barber Went To School With Him. But As The Day Of The Actor'S Visit Approaches, The Humble Barber Begins To Worry He Won'T Be Recognized.",Dramas
S928,Movie,Billy Elliot,Stephen Daldry,"Jamie Bell, Gary Lewis, Stuart Wells, Billy Fane, Colin Maclachlan, Nicola Blackwell, Carol Mcguigan, Joe Renton, Janine Birkett, Charlie Hardwick, Mike Elliot, Jean Heywood, Jamie Draven, Julie Walters, Trevor Fox, Adam Cooper",United Kingdom,01-02-2019,2000,110,"When A Boy Trades Boxing School For Ballet Lessons, He May Take His Newfound Talent All The Way To The Top - And Win Over His Disapproving Father.",Dramas
S929,Movie,Billy Graham: An Extraordinary Journey,"Vonda Harrell, Daniel Camenisch","Billy Graham, Jeff Hoyt, Tom Brokaw, Greta Van Susteren, Diane Sawyer, Larry King, George Bush Sr., George W. Bush, Bill Clinton, Franklin Graham",United States,28-02-2019,2018,66,This Documentary Recounts The Life Story Of Evangelist Preacher Billy Graham Featuring Interviews With Family Members And Former Presidents.,Documentaries
S930,Tv Show,Billy On The Street,Unknown,Billy Eichner,United States,01-11-2019,2016,4,"Comedian Billy Eichner Sprints Through New York With Celebrities To Stun Pedestrians With Unapologetic, Unfiltered And Unique Pop Culture Questions.",International Tv
S931,Movie,Bilu Rakkhosh,Indrasis Acharya,"Joy Sengupta, Koneenica Banerjee, Kanchana Moitra, Pradip Mukherjee",India,15-03-2018,2017,127,"Torn Between His Demanding Corporate Career, His Passion For Music And His Turbulent Family Life, A Man Struggles To Keep His Inner Demons In Check.",Dramas
S932,Tv Show,Biohackers,Unknown,"Luna Wedler, Jessica Schwarz, Adrian Julius Tillmann, Thomas Prenn, Jing Xiang, Caro Cult, Sebastian Jakob Doppelbauer",Germany,20-08-2020,2020,1,A Medical Student Enters A Top German University On A Secret Mission To Uncover A Conspiracy Linking A Family Tragedy To A Visionary Biology Professor.,International Tv
S933,Movie,Bioscope,"Gajendra Ahire, Viju Mane, Girish Mohite, Ravi Jadhav","Nina Kulkarni, Suhas Palshikar, Kushal Badrike, Spruha Joshi, Mangesh Desai, Smita Tambe, Veena Jamkar, Sandeep Khare",India,15-08-2018,2015,131,"Inspired By Classic And Contemporary Literature, Four Renowned Marathi Directors Create Four Individual Stories In This Anthology Of Short Films.",Dramas
S934,Movie,Bir Baba Hindu,Sermiyan Midyat,"Sermiyan Midyat, Şafak Sezer, Nicole Faria, Burak Satıbol",Turkey,28-04-2020,2016,107,A Istanbul Mobster Falls For An Indian Yoga Instructor Whose Abduction Takes Him On A Wild Rescue Mission To Mumbai.,Action
S935,Movie,Bird Box,Susanne Bier,"Sandra Bullock, Trevante Rhodes, John Malkovich, Sarah Paulson, Bd Wong, Jacki Weaver, Rosa Salazar, Danielle Macdonald, Lil Rel Howery, Tom Hollander",United States,21-12-2018,2018,124,"Five Years After An Ominous Unseen Presence Drives Most Of Society To Suicide, A Survivor And Her Two Children Make A Desperate Bid To Reach Safety.",Dramas
S936,Movie,Birders,Otilia Portillo Padua,Not Available,United States,25-09-2019,2019,38,Bird Watchers On Both Sides Of The U.S.-Mexico Border Share Their Enthusiasm For Protecting And Preserving Some Of The World'S Most Beautiful Species.,Documentaries
S937,Movie,Birdshot,Mikhail Red,"Mary Joy Apostol, Arnold Reyes, Ku Aquino, John Arcilla, Dido Dela Paz, Elora Espano, Ronnie Quizon, Rolando T. Inocencio, Suzette Ranillo, Angelica C. Ferro",Philippines,26-03-2018,2016,115,"A Sheltered Farm Girl Inadvertently Shoots An Endangered Philippine Eagle, Setting Off A Police Investigation That Exposes Violence And Corruption.",Dramas
S938,Movie,Birthmarked,Emanuel Hoss-Desmarais,"Toni Collette, Matthew Goode, Andreas Apergis, Michael Smiley, Fionnula Flanagan, Suzanne Clément, Jordan Poole, Megan O'Kelly, Anton Gillis-Adelman, Tyrone Benskin, Vincent Hoss-Desmarais",Canada,28-06-2018,2018,88,"In An Attempt To Settle The ""Nature Vs. Nurture"" Debate, A Scientist Couple Raises Three Children To Live Lives That Defy Their Genetic Dispositions.",Comedies
S939,Movie,Bitch,Marianna Palka,"Jason Ritter, Jaime King, Marianna Palka, Brighton Sharbino, Rio Mangini, Jason Maybaum, Kingston Foster, Arielle Kebbel, Martin Starr, Roger Guenveur Smith, Caroline Aaron, Bill Smitrovich",United States,11-03-2018,2017,97,"Cracking Under The Demands Of Children And A Philandering, Thankless Husband, An Overworked Suburban Mother Assumes The Persona Of A Ferocious Dog.",Comedies
S940,Movie,Bitcoin Heist,Ham Tran,"Kate Nhung, Thanh Pham, Petey Majik Nguyen, Suboi, Jayvee Mai The Hiep, Lam Thanh My",Vietnam,02-09-2017,2016,116,"A Unconventional, Efficient Interpol Special Agent Goes Rogue And Assembles A Team Of Thieves To Catch A Shadowy Hacker Called ""The Ghost.""",Action
S941,Tv Show,Bitten,Unknown,"Laura Vandervoort, Greyston Holt, Greg Bryk, Steve Lund, Paul Greene, Michael Xavier, Genelle Williams",Canada,26-05-2016,2016,3,"Elena Michaels Tries To Stray From The Pack Of Werewolves That Turned Her Into A Monster, But Her Efforts Are Thwarted By A String Of Grisly Murders.",International Tv
S942,Tv Show,Bitter Daisies,Miguel Conde,"María Mera, Toni Salgado, Miquel Insua, Denis Gómez, Lucía Álvarez, Sara Sanz, Jimmy Núñez, Paloma Saavedra, Manuel Cortés, Yelena Molina, Ricardo De Barreiro, Nerea Barros, Santiago Cuquejo, Martina Stetson, Carlos Villarino",Spain,29-03-2019,2018,1,"While Investigating The Disappearance Of A Teen Girl In A Tight-Knit Galician Town, A Civil Guard Officer Uncovers Secrets Linked To A Loss Of Her Own.",Crime Tv
S943,Movie,Bittersweet,Khaled Marei,"Ahmed Helmy, Lotfy Labib, Edward, Enaam Salousa",Egypt,25-04-2020,2010,132,"After 20 Years Abroad, A Photographer Returns To His Birth Country Of Egypt And Gets Stranded Without Identification In A Now Unfamiliar Culture.",Comedies
S944,Movie,Bittoo Boss,Supavitra Babul,"Pulkit Samrat, Ashok Pathak, Tanvir Singh, Amita Pathak, Sunil Shetty, Rajendra Sethi, Mohan Kapoor",India,05-07-2020,2012,117,"When A Small-Town Wedding Videographer Falls In Love, He Decides He Needs To Make More Money And Turns To Shooting Sexy Videos – With Mixed Results.",Comedies
